Danish,English
"= 460, men <= 1.560"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Syntetisk paraffinvoks med indhold af olie på < 0,75 vægtprocent og med en molekylevægt på >= 460, men <= 1.560","= 460 but <= 1.560"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Synthetic paraffin wax containing < 0,75% by weight of oil and of a molecular weight of >= 460 but <= 1.560"
"= 460, men <= 1.560)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Paraffin med indhold af olie på < 0,75 vægtprocent (undtagen syntetisk paraffinvoks med en molekylevægt på >= 460, men <= 1.560)","= 460 but <= 1.560)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Paraffin wax containing < 0,75% by weight of oil (excl. synthetic paraffin wax of a molecular weight of >= 460 but <= 1.560)"
"= 48 vægtprocent, men < 50 vægtprocent"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Copolymer af P-kresol og divinylbenzen, i form af opløsning i N,N-dimethylacetamid, med indhold af polymer på >= 48 vægtprocent, men < 50 vægtprocent","= 48%, but < 50% of polymer"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Copolymer of p-cresol and divinylbenzene, in the form of a solution in N,N-dimethylacetamide, containing by weight >= 48%, but < 50% of polymer"
"= 48 vægtprocent, men < 50 vægtprocent"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Polyurethan af 2,2'-[tert-butylimino]diethanol og af 4,4'-methylendicyclohexyldiisocyanat, i form af opløsning i N,N-dimethylacetamid, med indhold af polymer på >= 48 vægtprocent, men < 50 vægtprocent","= 48%, but < 50% of polymer"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Polyurethane of 2,2'-""tert-butylimino""diethanol and 4,4'-methylenedicyclohexyl diisocyanate, in the form of a solution in N,N-dimethylacetamide, containing by weight >= 48%, but < 50% of polymer"
"= 5 kg"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Abrikoser, tilberedt eller konserveret, ikke tilsat alkohol og ikke tilsat sukker, i pakninger af nettovægt >= 5 kg","= 5 kg"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Apricots, prepared or preserved, not containing added spirit or added sugar, in immediate packings of a net content of >= 5 kg"
"= 5 kg"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Ferskner, herunder nektariner, tilberedt eller konserveret, ikke tilsat alkohol og ikke tilsat sukker, i pakninger af nettovægt >= 5 kg","= 5 kg"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Peaches incl. nectarines, prepared or preserved, not containing added spirit or added sugar, in immediate packings of a net content of >= 5 kg"
"= 5 kg, i.a.n."",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Blommer og svesker, tilberedt eller konserveret, ikke tilsat alkohol og ikke tilsat sukker, i pakninger af nettovægt >= 5 kg, i.a.n.","= 5 kg"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Plums, prepared or preserved, not containing added spirit or added sugar, in immediate packings of a net content of >= 5 kg"
"= 5 vægtprocent, men < 65 vægtprocent"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Kakaopulver, tilsat sukker eller andre sødemidler, med indhold af saccharose, herunder invertsukker beregnet som saccharose, eller isoglucose beregnet som saccharose på >= 5 vægtprocent, men < 65 vægtprocent","= 5% but < 65% by weight of sucrose, incl. inverted sugar expressed as sucrose or isoglucose expressed as sucrose"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Cocoa powder, containing added sugar or other sweetening matter, containing >= 5% but < 65% by weight of sucrose, incl. inverted sugar expressed as sucrose or isoglucose expressed as sucrose"
"= 5 vægtprocent, men uden indhold af gummitråde (undtagen fløjls- og plysstof, herunder plysagtigt stof med lang luv, frottéstof, etiketter og emblemer og lignende varer samt trikotagestof, imprægneret, overtrukket, belagt eller lamineret)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Trikotagestof, af bredde <= 30 cm, med indhold af elastomergarn på >= 5 vægtprocent, men uden indhold af gummitråde (undtagen fløjls- og plysstof, herunder plysagtigt stof med lang luv, frottéstof, etiketter og emblemer og lignende varer samt trikotagestof, imprægneret, overtrukket, belagt eller lamineret)","= 5% by weight elastomeric yarn (excl. containing rubber thread, pile fabrics, incl. \""long pile\"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Knitted or crocheted fabrics, of a width of <= 30 cm, containing >= 5% by weight elastomeric yarn (excl. containing rubber thread, pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
"= 5 vægtprocent)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Blondestoffer, af bredde <= 30 cm, af syntetiske fibre (undtagen med indhold af elastomergarn eller gummitråde på >= 5 vægtprocent)","= 5% of elastomeric yarn or rubber thread)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Raschel lace of synthetic fibres, of a width of <= 30 cm (excl. those containing by weight >= 5% of elastomeric yarn or rubber thread)"
"= 5 vægtprocent, tilberedt eller konserveret med eddike eller eddikesyre"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Yamsrødder, søde kartofler og lignende spiselige dele af planter, med indhold af stivelse på >= 5 vægtprocent, tilberedt eller konserveret med eddike eller eddikesyre","= 5% starch, prepared or preserved by vinegar or acetic acid"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Yams, sweet potatoes and similar parts of plants containing >= 5% starch, prepared or preserved by vinegar or acetic acid"
"= 5 vægtprocent, tilberedt eller konserveret, ikke tilsat alkohol og ikke tilsat sukker (undtagen frosset eller tørret)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Yamsrødder, søde kartofler og lignende spiselige dele af planter, med indhold af stivelse på >= 5 vægtprocent, tilberedt eller konserveret, ikke tilsat alkohol og ikke tilsat sukker (undtagen frosset eller tørret)","= 5% starch, prepared or preserved, not containing added spirit or added sugar (excl. frozen or dried)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Yams, sweet potatoes and similar edible parts of plants, containing >= 5% starch, prepared or preserved, not containing added spirit or added sugar (excl. frozen or dried)"
"= 50 procent af den totale vægt med en partikkelstørrelse >10 mm (undtagen med indhold af aluminiumoxid på < 98,5 vægtprocent)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Kunstig korund, også når den ikke er kemisk defineret, >= 50 procent af den totale vægt med en partikkelstørrelse >10 mm (undtagen med indhold af aluminiumoxid på < 98,5 vægtprocent)","= 50 % of the total weight having a particle size > 10 mm (excl. with an aluminium oxide content < 98,5% by weight)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Artificial corundum, whether or not chemically defined, with >= 50 % of the total weight having a particle size > 10 mm (excl. with an aluminium oxide content < 98,5% by weight)"
"= 50 procent af den totale vægt med en partikkelstørrelse >10 mm (undtagen med indhold af aluminiumoxid på >= 98,5 vægtprocent \""med høj renhedsgrad\"")"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Kunstig korund, også når den ikke er kemisk defineret, >= 50 procent af den totale vægt med en partikkelstørrelse >10 mm (undtagen med indhold af aluminiumoxid på >= 98,5 vægtprocent ""med høj renhedsgrad"")","= 50 % of the total weight having a particle size > 10 mm (excl. with an aluminium oxide content >= 98,5% by weight \""high purity\"")"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Artificial corundum, whether or not chemically defined, with >= 50 % of the total weight having a particle size > 10 mm (excl. with an aluminium oxide content >= 98,5% by weight ""high purity"")"
"= 50 l, men <= 300 l, i.a.n. (undtagen til komprimerede eller flydende gasser eller med mekanisk udstyr eller udstyr til opvarmning eller afkøling)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Tanke, fade, tromler, dunke, dåser og lignende beholdere til ethvert materiale, af jern og stål, med et rumindhold på >= 50 l, men <= 300 l, i.a.n. (undtagen til komprimerede eller flydende gasser eller med mekanisk udstyr eller udstyr til opvarmning eller afkøling)","= 50 l but <= 300 l, n.e.s. (excl. containers for compressed or liquefied gas, or containers fitted with mechanical or thermal equipment)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material, of a capacity of >= 50 l but <= 300 l, n.e.s. (excl. containers for compressed or liquefied gas, or containers fitted with mechanical or thermal equipment)"
"= 50 vægtprocent, men < 75 vægtprocent (undtagen hunde- og kattefoder, i pakninger til detailsalg)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Tilberedninger, herunder tilsætningsfoder ""premixes"", af den art der anvendes som dyrefoder, med indhold af glucose, glucosesirup og andre glucoseopløsninger, maltodextrin, maltodextrinsirup og andre maltodextrinopløsninger, men uden indhold af stivelse eller med indhold af stivelse på <= 10 vægtprocent, med indhold af mælkeprodukter på >= 50 vægtprocent, men < 75 vægtprocent (undtagen hunde- og kattefoder, i pakninger til detailsalg)","= 50% but < 75% by weight of milk products (excl. dog or cat food put up for retail sale)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Preparations, incl. premixes, for animal food, containing glucose, glucose syrup, maltodextrine or maltodextrine syrup but containing no starch or containing <= 10% starch and >= 50% but < 75% by weight of milk products (excl. dog or cat food put up for retail sale)"
"= 50 vægtprocent, men < 75 vægtprocent"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Hunde- og kattefoder, i pakninger til detailsalg, med indhold af glucose, glucosesirup og andre glucoseopløsninger eller maltodextrin, maltodextrinsirup og andre maltodextrinopløsninger, men uden indhold af stivelse eller med et indhold af stivelse på <= 10 vægtprocent og med et indhold af mælkeprodukter på >= 50 vægtprocent, men < 75 vægtprocent","= 50% but < 75% by weight of milk products"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Dog or cat food, put up for retail sale, containing glucose, glucose syrup, maltodextrine or maltodextrine syrup but containing no starch or containing <= 10% starch and >= 50% but < 75% by weight of milk products"
"= 50 vægtprocent"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Karamel, med et saccharoseindhold i tør tilstand på >= 50 vægtprocent","= 50% by weight of sucrose"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Sugar and molasses, caramelised, containing in the dry state >= 50% by weight of sucrose"
"= 50 vægt% af tropiske nødder)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Nødder og andre kerner og frø, herunder blandinger, tilberedt eller konserveret, i pakninger af nettovægt <= 1 kg (undtagen tilberedt eller konserveret med eddike, tilberedt med sukker, men ikke nedlagt i sukkeropløsning, syltetøj, frugtgelé, marmelade, frugt puré og mos, fremstillet ved kogning, jordnødder, ristede nødder og kokosnødder, cashewnødder, paranødder, arecanødder ""betelnødder"", kolanødder og macadamianødder og blandinger indeholdende> = 50 vægt% af tropiske nødder)","= 50% by weight of tropical nuts)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Nuts and other seeds, incl. mixtures, prepared or preserved, in immediate packings of a content of <= 1 kg (excl. prepared or preserved with vinegar, preserved with sugar but not laid in syrup, jams, fruit jellies, marmalades, fruit purée and pastes, obtained by cooking, groundnuts, roasted nuts, and coconuts, cashew nuts, brazil nuts, areca ""betel"" nuts, colanuts and macadamia nuts and mixtures containing >= 50% by weight of tropical nuts)"
"= 50 vægt%, tilberedt eller konserveret, i pakninger af nettovægt <1 kg"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Kokosnødder, cashewnødder, paranødder, arecanødder ""betelnødder"", kolanødder og macadamianødder, inkl blandinger, der indeholder syntese nødder> = 50 vægt%, tilberedt eller konserveret, i pakninger af nettovægt <1 kg","= 50% by weight, prepared or preserved, in immediate packings of a net content of <= 1 kg"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Coconuts, cashew nuts, Brazil nuts, areca ""betel"" nuts, cola nuts and macadamia nuts, incl. mixtures containing these nuts >= 50% by weight, prepared or preserved, in immediate packings of a net content of <= 1 kg"
